Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"024-000005138","316","024","Department of Homeland Security","CBP - Advance Passenger Information System (APIS)","0.000000","0.000000","0.000000","0.000000","18.710000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","84.889000","1.971000","1.971000","1.971000","4.657000","0.399000","0.411000","0.416000","40.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"024-000003015","319","024","Department of Homeland Security","USCIS - Transformation","139.825000","15.337000","15.640000","15.938000","694.578000","112.618000","114.907000","117.629000","54.562000","16.103000","16.409000","16.721000","33.360000","32.337000","30.312000","30.623000","0.000000","0.000000","0.000000","0.000000","532.00","95.00","95.00","95.00","0.000000","0.000000","0.000000","0.000000"
"024-000003038","320","024","Department of Homeland Security","USCIS - Naturalization - CLAIMS 4","1.058000","0.000000","0.000000","0.000000","75.600000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","139.200000","8.032000","8.832000","8.832000","8.143000","0.370000","0.373000","0.377000","0.00","3.00","3.00","3.00","-0.718000","-0.178000","-8.000000","-2.000000"
"024-000003030","321","024","Department of Homeland Security","USCIS - Document Management Division (DMD)","0.000000","0.000000","0.000000","0.000000","1.013000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","447.312000","54.507000","46.462000","46.836000","21.953000","1.945000","2.290000","2.313000","186.00","18.00","22.00","22.00","-3.285000","-9.412000","-5.000000","-16.000000"
"024-000003127","323","024","Department of Homeland Security","USCIS - Infrastructure (End User Support)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","585.138000","90.098000","96.831000","96.932000","26.073000","26.385000","25.213000","25.949000","181.00","175.00","175.00","175.00","-21.802000","-15.069000","-16.000000","-11.000000"
"024-000003036","324","024","Department of Homeland Security","USCIS - Immigration - CLAIMS 3.0","2.758000","0.000000","0.000000","0.000000","81.900000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","127.159000","16.212000","17.862000","18.022000","6.642000","0.186000","0.187000","0.192000","34.00","2.00","2.00","2.00","0.158000","2.179000","1.000000","14.000000"
"024-000003040","326","024","Department of Homeland Security","USCIS - Customer Service Web Portal (CSWP)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","35.172000","8.815000","8.818000","8.818000","10.068000","1.052000","1.052000","1.063000","9.00","9.00","9.00","9.00","-10.795000","-12.394000","-52.000000","-56.000000"
"024-000003029","327","024","Department of Homeland Security","USCIS - Verification Modernization (VER)","8.205000","1.102000","1.192000","0.760000","129.567000","17.270000","18.677000","11.910000","8.175000","2.169000","2.159000","2.148000","141.573000","38.067000","39.344000","42.296000","11.128000","2.562000","2.575000","2.588000","157.00","41.00","41.00","41.00","0.000000","0.000000","0.000000","0.000000"
"024-000005119","389","024","Department of Homeland Security","CBP - Non-Intrusive Inspection (NII) Systems Program","0.000000","0.000000","0.000000","0.000000","569.591000","0.000000","15.420000","88.470000","0.000000","0.000000","0.000000","0.000000","1180.931000","104.601000","103.636000","115.886000","24.676000","7.403000","4.810000","4.917000","219.00","55.00","55.00","55.00","0.000000","0.000000","0.000000","0.000000"
"024-000003129","419","024","Department of Homeland Security","USCIS - Infrastructure (Enterprise)","0.850000","0.000000","0.000000","0.000000","21.175000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","419.883000","98.994000","91.288000","91.288000","43.206000","12.950000","13.070000","13.220000","100.00","67.00","67.00","67.00","-21.713000","-28.268000","-16.000000","-21.000000"
"024-999992100","420","024","Department of Homeland Security","NPPD - Information Systems Security Line of Business (LoB)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.755000","2.595000","2.595000","2.595000","1.263000","0.393000","0.395000","0.445000","3.00","3.00","3.00","3.00","0.005000","0.006000","0.000000","0.000000"
"024-000005670","834","024","Department of Homeland Security","TSA - Air Cargo Security","7.160000","0.000000","0.000000","0.000000","95.513000","2.980000","3.782000","0.000000","5.369000","0.195000","0.074000","0.000000","66.680000","17.799000","17.004000","15.337000","5.369000","0.392000","0.663000","0.741000","43.00","3.00","4.00","4.00","0.000000","0.154000","0.000000","1.000000"
"024-000005395","836","024","Department of Homeland Security","ICE - Criminal Alien Identification Initiatives (CAII)","0.755000","0.000000","0.000000","0.000000","58.311000","4.000000","0.000000","0.000000","4.684000","0.000000","0.000000","0.000000","19.621000","3.273000","3.614000","3.614000","2.065000","0.811000","0.615000","0.621000","31.00","5.00","4.00","3.00","0.111000","0.000000","1.000000","0.000000"
"024-000004054","837","024","Department of Homeland Security","USSS - Information Integration and Technology Transformation (IITT)","32.843000","0.000000","0.000000","0.000000","91.123000","36.653000","28.136000","30.211000","2.441000","1.019000","1.036000","1.057000","0.000000","9.742000","16.419000","15.026000","0.000000","0.000000","0.000000","0.000000","23.00","10.00","10.00","10.00","0.000000","0.100000","0.000000","0.000000"
"024-000009540","853","024","Department of Homeland Security","NPPD - Next Generation Networks Priority Services (NGN-PS)","30.510000","0.263000","0.000000","0.000000","141.790000","19.317000","67.987000","78.550000","0.420000","1.578000","1.584000","1.759000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.00","12.00","12.00","11.00","0.000000","0.000000","0.000000","0.000000"
"024-000005072","1104","024","Department of Homeland Security","CBP - TECS Modernization","22.261000","2.391000","3.500000","0.000000","164.163000","21.109000","10.500000","7.000000","0.496000","0.000000","0.000000","0.000000","62.418000","31.376000","35.876000","40.876000","0.124000","0.124000","0.126000","0.127000","5.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"024-000005217","1107","024","Department of Homeland Security","CBP - Integrated Fixed Towers (IFTs)","0.000000","0.000000","0.000000","0.000000","141.065000","77.366000","0.000000","0.000000","5.496000","1.540000","0.000000","0.000000","1.000000","7.910000","25.002000","11.108000","0.000000","0.000000","1.587000","1.607000","39.00","11.00","11.00","11.00","0.000000","0.000000","0.000000","0.000000"
"024-000005219","1108","024","Department of Homeland Security","CBP - Northern Border, Remote Video Surveillance System (NBRVSS)","0.000000","0.000000","0.000000","0.000000","35.304000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","18.800000","6.200000","9.783000","8.439000","1.258000","0.410000","0.421000","0.427000","9.00","3.00","3.00","3.00","0.000000","-0.579000","0.000000","-5.000000"
"024-000005220","1109","024","Department of Homeland Security","CBP - Remote Video Surveillance Systems (RVSS)","0.000000","0.000000","0.000000","0.000000","128.200000","0.000000","44.880000","16.421000","0.000000","0.000000","0.000000","0.000000","0.000000","16.600000","1.927000","5.617000","3.398000","0.992000","1.260000","1.565000","24.00","7.00","9.00","11.00","0.000000","0.000000","0.000000","0.000000"
"024-000005216","1110","024","Department of Homeland Security","CBP - Block 1","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","58.188000","22.294000","15.260000","16.836000","2.947000","0.410000","0.421000","0.427000","15.00","3.00","3.00","3.00","0.000000","-1.942000","0.000000","-11.000000"
"024-000005218","1111","024","Department of Homeland Security","CBP - Mobile Surveillance Capabilities (MSC)","0.000000","0.000000","0.000000","0.000000","43.315000","0.000000","0.000000","16.000000","0.000000","0.000000","0.000000","0.000000","12.600000","5.600000","12.581000","8.383000","1.400000","0.274000","0.278000","0.282000","8.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"024-000000594","1235","024","Department of Homeland Security","DHS - Enterprise License Agreements (ELA)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.351000","94.885000","77.720000","89.206000","0.000000","9.887000","9.186000","9.187000","0.00","0.00","0.00","0.00","14.538000","0.538000","16.000000","1.000000"
"024-000001066","1237","024","Department of Homeland Security","DHS - HSPD-12","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","19.553000","20.054000","20.227000","0.000000","2.070000","2.022000","2.844000","0.00","0.00","0.00","0.00","-0.467000","0.098000","-2.000000","0.000000"
"024-000000593","1239","024","Department of Homeland Security","DHS - National Capital Region Infrastructure Operations (NCRIO)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","152.241000","147.614000","145.516000","0.000000","0.495000","0.012000","0.034000","0.00","0.00","0.00","0.00","-31.036000","-28.969000","-17.000000","-16.000000"
"024-000001025","1243","024","Department of Homeland Security","DHS - Technology Integration Program (TIP)","0.000000","0.000000","0.000000","0.000000","178.393000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.478000","31.849000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"024-000009567","1245","024","Department of Homeland Security","NPPD - Infrastructure Protection Gateway (IPG)","0.000000","1.000000","0.000000","0.000000","8.008000","0.000000","0.000000","0.000000","0.857000","0.000000","0.000000","0.000000","5.350000","11.961000","11.318000","10.409000","2.537000","7.385000","6.867000","6.650000","23.00","55.00","55.00","49.00","3.618000","1.441000","22.000000","9.000000"
"024-000000030","1247","024","Department of Homeland Security","DHS - Identity Credential and Access Management (ICAM)","0.000000","0.000000","0.000000","9.877000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.844000","6.225000","4.740000","11.052000","2.524000","1.355000","1.289000","1.304000","18.00","9.00","8.00","8.00","-17.585000","-21.693000","-70.000000","-78.000000"
"024-000009537","1251","024","Department of Homeland Security","NPPD - FPS Tac Com Equipment and Support","0.000000","0.000000","0.000000","0.000000","3.200000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","48.463000","8.749000","8.253000","8.394000","1.447000","0.421000","0.425000","0.434000","12.00","5.00","5.00","5.00","1.646000","0.870000","22.000000","11.000000"
"024-000000650","1273","024","Department of Homeland Security","DHS - Mount Weather Information Technology Services","0.000000","0.000000","0.000000","0.000000","0.000000","15.500000","15.500000","9.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.500000","5.362000","2.500000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","-0.038000","0.000000","0.000000"
"024-000007128","1279","024","Department of Homeland Security","FEMA - NFIP IT Phoenix","14.819000","3.095000","3.695000","3.695000","1.483000","0.000000","0.000000","4.942000","1.857000","0.227000","2.202000","4.134000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.00","1.00","10.00","18.00","-7.147000","-14.505000","-68.000000","-71.000000"
"024-000009571","1281","024","Department of Homeland Security","NPPD - Continuous Diagnostics & Mitigation (CDM)","0.000000","41.486000","35.131000","13.373000","0.000000","124.460000","93.394000","73.919000","0.000000","2.115000","2.108000","4.150000","0.000000","0.000000","12.000000","11.217000","0.000000","0.000000","0.000000","0.000000","0.00","15.00","15.00","28.00","-0.001000","0.000000","0.000000","0.000000"
"024-000005237","1479","024","Department of Homeland Security","CBP - Tethered Aerostat Radar System (TARS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","37.400000","35.593000","35.549000","0.000000","0.000000","1.807000","1.829000","0.00","0.00","12.00","12.00","0.000000","0.000000","0.000000","0.000000"
"024-000005241","1481","024","Department of Homeland Security","CBP - TRIRIGA","0.000000","0.000000","0.000000","0.000000","16.108000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.726000","8.854000","9.403000","9.403000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","8.854000","9.403000","",""
"024-000007006","1483","024","Department of Homeland Security","FEMA - Non-Disaster (ND) Grants","0.000000","0.000000","0.000000","0.000000","0.000000","5.668000","5.452000","4.306000","0.000000","0.000000","0.000000","0.000000","0.000000","1.984000","2.200000","3.346000","0.000000","0.844000","0.846000","0.853000","0.00","6.00","6.00","6.00","1.358000","1.356000","19.000000","19.000000"
"025-000004370","665","025","Department of Housing and Urban Development","Core Financial Services","0.000000","0.000000","0.000000","0.000000","24.918641","0.000000","10.000000","21.150947","0.000000","0.000000","0.000000","0.000000","0.000000","17.681115","8.312309","13.401758","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","17.681115","18.312309","0.000000","0.000000"
"025-000004570","669","025","Department of Housing and Urban Development","Mortgage Insurance Risk Management","0.000000","0.000000","0.000000","0.000000","76.173590","4.134000","7.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.151636","18.114796","12.380993","16.801917","0.000000","0.000000","0.000000","0.000000","29.00","38.00","0.00","0.00","22.248796","19.380993","0.000000","0.000000"
"025-000004540","720","025","Department of Housing and Urban Development","Infrastructure and System Monitoring Support","0.000000","0.000000","0.000000","0.000000","0.162071","0.000000","11.288174","0.000000","0.000000","0.000000","0.000000","0.000000","1692.648717","122.235092","249.654052","201.197876","100.566063","0.000000","0.000000","0.000000","105.00","125.00","0.00","0.00","122.235092","260.942226","0.000000","0.000000"
"025-000004480","738","025","Department of Housing and Urban Development","Grants Management","3.721110","0.000000","0.000000","0.000000","10.371000","2.600000","1.443149","2.000000","0.000000","0.000000","0.000000","0.000000","36.101621","5.260196","5.446461","6.181975","5.443355","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","7.860196","6.889610","0.000000","0.000000"
"025-000004580","856","025","Department of Housing and Urban Development","Next Generation Management System","10.719000","0.000000","0.000000","0.000000","60.242336","4.070000","5.050000","0.000000","0.000000","0.000000","0.000000","0.000000","0.250647","1.525523","2.119603","3.905449","0.000000","0.000000","0.000000","0.000000","26.00","14.00","0.00","0.00","5.595523","7.169603","0.000000","0.000000"
"025-000004490","1373","025","Department of Housing and Urban Development","Homeownership Finances","0.750060","0.000000","0.000000","0.000000","4.250350","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.022817","8.955315","9.047599","8.978776","1.817303","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","8.955315","9.047599","0.000000","0.000000"
"025-000004360","1539","025","Department of Housing and Urban Development","Controls and Oversight","12.526843","0.000000","0.000000","0.000000","19.155391","0.000000","2.998467","0.000000","0.000000","0.000000","0.000000","0.000000","14.079447","4.794618","10.266630","4.756967","2.416140","0.000000","0.000000","0.000000","4.00","5.00","0.00","0.00","4.794618","13.265097","0.000000","0.000000"
"025-000004500","1557","025","Department of Housing and Urban Development","Housing Assistance","4.290509","0.000000","0.000000","0.000000","6.039182","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","38.770143","2.761202","5.482225","3.748216","5.217365","0.000000","0.000000","0.000000","30.00","6.00","3.00","3.00","2.761202","5.482225","0.000000","0.000000"
"010-000000017","642","010","Department of the Interior","BIA - Facilities Management Information System (FMIS)","0.000000","0.000000","0.000000","0.000000","1.230000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","22.502187","0.500000","0.500000","0.000000","2.520000","0.360000","0.360000","0.000000","30.00","2.00","2.00","0.00","0.860000","0.860000","0.000000","0.000000"
"010-000000070","645","010","Department of the Interior","BIA - National Irrigation Information Management System (NIIMS)","0.000000","0.000000","0.000000","0.000000","1.385419","0.210000","0.210000","0.000000","0.000000","0.000000","0.000000","0.000000","19.917785","0.630000","0.630000","0.840000","0.653837","0.336215","0.346301","0.356690","7.00","4.00","4.00","4.00","1.176215","1.186301","0.000000","0.000000"
"010-000000077","646","010","Department of the Interior","BIA - Trust Asset Accounting Management System (TAAMS)","3.200000","0.000000","0.000000","0.000000","35.202071","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","97.991882","7.024046","7.259579","7.504533","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","7.024046","7.259579","0.000000","0.000000"
"010-000000083","647","010","Department of the Interior","BIE - Native American Student Information System (NASIS)","0.240000","0.000000","0.000000","0.000000","5.780000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","9.213534","1.118970","1.118970","1.118970","1.043780","0.320000","0.320000","0.320000","12.00","4.00","4.00","4.00","1.438970","1.438970","0.000000","0.000000"
"010-000000086","649","010","Department of the Interior","BLM - Automated Fluid Mineral Support System (AFMSS)","0.213000","0.000000","0.000000","0.000000","4.499274","0.426090","0.000000","1.380000","1.150000","0.052580","0.000000","0.707000","12.703215","0.676297","0.853420","0.238630","3.286226","0.151055","0.227669","0.154000","8.00","2.00","2.00","7.00","1.306022","1.081089","0.000000","0.000000"
"010-000000094","650","010","Department of the Interior","BLM - Collections and Billings System (CBS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","31.964994","0.603326","0.765287","0.807495","10.630322","1.058932","1.299493","1.112000","36.00","9.00","8.00","8.00","1.662258","2.064780","0.000000","0.000000"
"010-000000116","651","010","Department of the Interior","BLM - Incident Qualifications and Certification System (IQCS)","0.525000","0.000000","0.000000","0.000000","5.943000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.927168","1.398044","1.026805","0.746899","3.364552","0.572326","0.759850","0.607114","19.00","6.00","6.00","6.00","1.970370","1.786655","0.000000","0.000000"
"010-000000156","652","010","Department of the Interior","BLM - IT Support for Resources and Mineral Land Use Planning (ePlanning)","1.900000","0.000000","0.000000","0.000000","10.231000","0.000000","0.000000","0.000000","1.776000","0.000000","0.000000","0.000000","14.680979","1.905115","2.457000","2.575504","0.976926","0.113821","0.220000","0.248017","8.00","2.00","2.00","2.00","2.018936","2.677000","0.000000","0.000000"
"010-000000158","653","010","Department of the Interior","BLM - Legacy Rehost (LR2000)","0.100000","0.000000","0.000000","0.000000","6.170000","0.000000","0.000000","0.000000","2.950000","0.000000","0.000000","0.000000","14.615844","0.899438","1.422231","1.508902","9.082448","0.427015","0.656485","0.676179","26.00","6.00","6.00","6.00","1.326453","2.078716","0.000000","0.000000"
"010-000000295","655","010","Department of the Interior","BOR - PABS (Program and Budget System)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.471819","0.257180","0.025000","0.000000","6.137501","0.011049","0.000000","0.000000","24.00","1.00","1.00","0.00","0.268229","0.025000","0.000000","0.000000"
"010-000000299","656","010","Department of the Interior","BOR - RMSS (Reclamation Mission Support Services)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.636150","0.642485","0.000000","0.000000","1.010000","1.020100","130.653000","1.591000","2.446000","2.483080","223.835000","14.691000","12.021850","12.083335","2105.00","100.00","100.00","100.00","16.282000","16.114000","0.000000","0.000000"
"010-000000987","657","010","Department of the Interior","USGS - HAZ - Advanced National Seismic System (ANSS)","1.972000","0.000000","0.000000","0.000000","43.605000","0.000000","0.000000","0.000000","1.410000","0.000000","0.000000","0.000000","52.097000","1.656000","1.656000","1.656000","12.879000","6.600000","6.600000","6.600000","482.00","46.00","46.00","46.00","8.256000","8.256000","0.000000","0.000000"
"010-000001000","658","010","Department of the Interior","USGS - AEI - Enterprise Web (EWEB)","4.780000","0.000000","0.000000","0.000000","3.246000","0.000000","0.000000","0.000000","1.206000","0.000000","0.000000","0.000000","10.913400","1.579700","1.579700","0.000000","11.325704","1.166852","1.166852","0.000000","53.00","7.00","7.00","0.00","0.000000","0.000000","0.000000","0.000000"
"010-000001049","666","010","Department of the Interior","USGS - WAT - National Water Information System (NWIS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","63.568000","1.834000","1.540000","1.518000","64.552000","5.766000","6.060000","6.082000","515.00","41.00","43.00","35.00","7.600000","7.600000","0.000000","0.000000"
"010-000001050","667","010","Department of the Interior","USGS - CSS - TNM Reengineering Project","0.077000","0.000000","0.000000","0.000000","1.385960","0.142980","0.142980","0.142980","31.465040","0.032020","0.032020","0.032020","21.859000","2.839000","2.839000","2.839000","33.922000","1.815000","1.815000","1.815000","36.00","9.00","9.00","9.00","4.829000","4.829000","0.000000","0.000000"
"010-000000308","670","010","Department of the Interior","DOI - Consolidated Financial Statement (CFS) System","0.030000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.338115","1.104990","0.265430","0.000000","5.759178","0.152490","0.090920","0.000000","27.00","3.00","3.00","0.00","1.257480","0.356350","0.000000","0.000000"
"010-000000316","673","010","Department of the Interior","DOI - Financial and Business Management System (FBMS)","59.812400","0.000000","0.000000","0.000000","282.381900","19.560000","11.121000","11.121000","105.450400","8.791000","5.159000","5.159000","187.186180","35.188973","35.254999","35.284920","49.399875","11.924536","7.263000","7.263000","1043.00","149.00","92.00","92.00","75.464509","58.797999","0.000000","0.000000"
"010-000000319","674","010","Department of the Interior","DOI - Incident Management, Analysis, and Reporting System (IMARS)","0.360000","0.000000","0.000000","0.000000","39.448916","0.000000","0.000000","0.000000","1.403320","0.000000","0.000000","0.000000","5.522703","1.942809","2.168437","2.985935","4.846513","1.526457","1.526457","1.526457","75.00","8.00","8.00","8.00","3.469266","3.694894","0.000000","0.000000"
"010-000000368","676","010","Department of the Interior","DOI - National Fire Plan Operations and Reporting System (NFPORS)","0.355000","0.000000","0.000000","0.000000","3.473100","0.320000","0.320000","0.250000","1.047000","0.060000","0.060000","0.020000","4.902000","0.420000","0.330000","0.370000","0.780000","0.060000","0.060000","0.030000","13.00","1.00","1.00","1.00","0.860000","0.770000","0.000000","0.000000"
"010-000000554","679","010","Department of the Interior","NPS - NPS.gov","0.716000","0.000000","0.000000","0.000000","3.427500","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.304500","1.337000","1.337000","1.337000","7.174000","1.038000","1.049000","1.059000","51.00","7.00","7.00","7.00","2.375000","2.386000","0.000000","0.000000"
"010-000000703","681","010","Department of the Interior","OST - Accounting Reconciliation Tool (ART)","3.049000","0.000000","0.000000","0.000000","3.941000","0.000000","0.000000","0.000000","0.123000","0.000000","0.000000","0.000000","24.586000","3.269000","1.137000","1.171000","1.733000","0.212000","0.110000","0.060000","17.00","2.00","1.00","1.00","3.481000","1.247000","0.000000","0.000000"
"010-999991141","685","010","Department of the Interior","DOI - IBC FMLoB Shared Service Provider","0.000000","0.000000","0.000000","0.000000","1.245000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","166.116840","9.850000","10.350000","7.900000","47.936560","3.850000","4.150000","3.800000","425.00","20.00","22.00","19.00","13.700000","14.500000","0.000000","0.000000"
"010-999991241","687","010","Department of the Interior","DOI - IBC Shared Service Center (HRLOB)","5.600000","0.000000","0.000000","0.000000","36.470400","0.000000","0.000000","0.000000","2.375400","0.000000","0.000000","0.000000","403.348951","55.612540","42.152377","41.797130","461.680574","46.087901","47.972600","48.797800","4942.00","504.00","507.00","507.00","101.700441","90.124977","0.000000","0.000000"
"010-000000710","688","010","Department of the Interior","OS-ONRR - Minerals Revenue Management Support System (MRMSS)","0.000000","0.000000","0.000000","0.000000","10.440000","3.675000","2.375000","0.000000","0.000000","0.000000","0.000000","0.000000","168.301000","13.400000","13.485000","13.685000","3.024000","2.828000","2.828000","2.828000","20.00","22.00","22.00","22.00","19.903000","18.688000","0.000000","0.000000"
"010-000000553","691","010","Department of the Interior","NPS - National Fee Collection Point of Sale (POS) System","0.978075","0.000000","0.000000","0.000000","2.359084","0.000000","0.000000","0.000000","0.812947","0.000000","0.000000","0.000000","1.995165","0.871960","0.838000","0.670090","0.434671","0.110005","0.113305","0.045270","14.00","2.00","2.00","3.00","0.981965","0.951305","0.000000","0.000000"
"010-000000934","693","010","Department of the Interior","OST - Trust Funds Accounting System (TFAS)","0.000000","0.000000","0.000000","0.030000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","209.403213","17.288000","18.225800","18.584648","2.092719","0.225000","268.875000","0.750000","36.00","4.00","4.00","7.00","17.513000","287.100800","0.000000","0.000000"
"010-000000287","783","010","Department of the Interior","BOR - CRSP SCADA (Colorado River Storage Project Supervisory Control and Data Acquisition System)","1.000000","0.000000","0.000000","0.000000","2.570000","0.000000","1.500000","1.500000","0.000000","0.000000","0.000000","0.000000","3.441434","0.200200","0.304000","0.322000","4.629523","0.235068","0.460000","0.480000","27.00","4.00","4.00","3.00","0.435268","2.264000","0.000000","0.000000"
"010-000000288","784","010","Department of the Interior","BOR - CVACS (Central Valley Automated Control System)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.962500","0.375594","0.720620","0.742240","14.546000","1.717000","1.734170","1.751510","86.00","9.00","10.00","11.00","2.092594","2.454790","0.000000","0.000000"
"010-000000292","785","010","Department of the Interior","BOR - GCPO SCADA (Grand Coulee Power Office Supervisory Control and Data Acquisition System)","0.635000","0.000000","0.000000","0.000000","23.371695","2.765404","3.148182","2.823884","20.258723","2.422998","2.461078","3.588394","6.435700","0.394822","0.765700","0.750400","10.007000","1.000000","1.576550","0.855600","218.00","27.00","29.00","40.00","6.583224","7.951510","0.000000","0.000000"
"010-000000294","786","010","Department of the Interior","BOR - LCDCSS (Lower Colorado Dams Control Systems and Services)","0.630000","0.000000","0.000000","0.000000","8.037000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.230642","0.383700","0.483548","0.689597","5.909567","0.941116","0.964644","0.988760","51.00","8.00","8.00","8.00","1.324816","1.448192","0.000000","0.000000"
"010-000000363","787","010","Department of the Interior","DOI - Integrated Reporting of Wildland-Fire Information (iRWIn)","2.755000","0.180000","0.000000","0.000000","2.545000","2.320000","2.400000","2.240000","0.700000","0.400000","0.300000","0.250000","0.000000","0.100000","0.200000","0.360000","0.000000","0.000000","0.100000","0.150000","7.00","3.00","3.00","3.00","3.000000","3.000000","0.000000","0.000000"
"010-000001047","835","010","Department of the Interior","USGS - CLU - Land Satellites Data System (LSDS)","0.000000","0.000000","0.000000","0.000000","31.965000","0.000000","0.000000","0.000000","2.238000","0.000000","0.000000","0.000000","21.228000","11.090000","11.090000","11.090000","1.382000","1.281000","1.281000","1.281000","21.00","7.00","7.00","7.00","0.000000","12.371000","0.000000","0.000000"
"010-000000279","850","010","Department of the Interior","BOR - CARMA (Capital Asset and Resource Management Application)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.643310","0.834427","0.776000","0.270000","1.000171","0.249984","0.475000","0.480000","8.00","2.00","2.00","2.00","1.084411","1.251000","0.000000","0.000000"
