Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"024-000000110","1241","024","Department of Homeland Security","DHS - TacNet","0.000000","10.000000","0.001000","0.001000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","10.000000","0.001000","",""
"024-000001025","1243","024","Department of Homeland Security","DHS - Technology Integration Program (TIP)","0.000000","0.000000","0.000000","0.000000","127.422000","42.131000","0.000000","42.328000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","42.131000","0.000000","",""
"024-000009567","1245","024","Department of Homeland Security","NPPD - IP Gateway/Linking Encrypted Network System (LENS)","0.000000","0.000000","0.000000","0.000000","8.008000","0.000000","2.825000","3.767000","0.857000","0.000000","0.911000","1.239000","0.000000","0.000000","5.377000","5.396000","0.000000","","1.692000","1.782000","5.00","0.00","15.00","17.00","0.000000","10.805000","0.000000",""
"024-000000030","1247","024","Department of Homeland Security","DHS - Identity Credential and Access Management (ICAM)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.280000","5.496000","11.102000","0.000000","20.060000","19.704000","19.016000","0.00","9.00","9.00","9.00","25.340000","25.200000","",""
"024-000009537","1251","024","Department of Homeland Security","NPPD - FPS Tac Com Equipment and Support","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.200000","0.000000","0.000000","0.000000","0.000000","0.000000","34.500000","7.076000","6.887000","7.102000","0.605000","0.421000","0.421000","0.421000","2.00","5.00","5.00","5.00","6.650000","3.008000","785.000000","40.000000"
"024-000000650","1273","024","Department of Homeland Security","DHS - Mount Weather Information Technology Services","0.000000","0.000000","0.000000","0.000000","0.000000","37.000000","5.000000","15.500000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.500000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","37.000000","5.000000","",""
"024-000007128","1279","024","Department of Homeland Security","FEMA - NFIP IT Phoenix","1.800000","9.881000","12.811000","15.856000","0.000000","0.000000","0.000000","0.000000","0.615000","0.615000","0.627000","0.640000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","3.00","3.00","3.00","10.496000","13.438000","",""
"024-000009571","1281","024","Department of Homeland Security","NPPD - Continuous Diagnostics & Mitigation (CDM)","0.000000","1.224000","45.538000","27.127000","0.000000","1.926000","113.334000","92.144000","0.000000","0.000000","0.000000","2.115000","0.000000","0.000000","24.128000","46.675000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","15.00","3.150000","183.000000","",""
"025-000004370","665","025","Department of Housing and Urban Development","Core Financial Services","6.570260","0.000000","0.000000","0.000000","62.970339","0.238626","9.861374","10.000000","0.000000","0.000000","0.000000","0.000000","117.109578","12.509060","16.470710","9.975241","10.787270","0.000000","0.000000","0.000000","33.00","1.00","12.00","21.00","12.747686","26.332084","0.000000","0.000000"
"025-000004570","669","025","Department of Housing and Urban Development","Mortgage Insurance","26.880488","0.000000","0.000000","0.000000","37.795084","31.258405","20.769561","22.420585","0.000000","0.000000","0.000000","0.000000","67.516933","9.549887","19.437151","16.887024","10.563523","0.000000","0.000000","0.000000","59.00","7.00","34.00","38.00","40.808292","40.206712","0.000000","0.000000"
"025-000004590","677","025","Department of Housing and Urban Development","OIG Infrastructure","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","43.557000","8.750000","9.013000","8.500000","4.289822","0.000000","0.000000","0.000000","36.00","0.00","0.00","0.00","8.750000","9.013000","0.000000","0.000000"
"025-000004540","720","025","Department of Housing and Urban Development","Infrastructure and System Monitoring Support","0.000000","0.000000","9.590000","0.000000","0.000000","0.000000","9.590000","92.000000","0.000000","0.000000","0.000000","0.000000","1381.217378","149.589407","200.590477","30.659339","100.566063","0.000000","0.000000","0.000000","0.00","0.00","106.00","125.00","149.589407","219.770477","0.000000","0.000000"
"025-000004480","738","025","Department of Housing and Urban Development","Grants Management","27.164102","0.000000","0.000000","0.000000","52.404831","3.317865","14.882134","1.700000","0.000000","0.000000","0.000000","0.000000","126.941959","6.236000","13.978236","6.495716","12.875453","0.000000","0.000000","0.000000","34.00","346.00","118.00","7.00","9.553865","28.860370","0.000000","0.000000"
"025-000004440","741","025","Department of Housing and Urban Development","Enterprise Services - IT Modernization","0.000000","0.000000","0.000000","0.000000","4.070637","12.388726","11.955000","0.831600","0.000000","0.000000","0.000000","0.000000","4.742735","0.142902","0.200058","0.665700","1.507069","0.000000","0.000000","0.000000","16.00","0.00","17.00","2.00","12.531628","12.155058","0.000000","0.000000"
"025-000004310","747","025","Department of Housing and Urban Development","Acquisition Management","0.927140","0.000000","0.000000","0.000000","6.427073","2.835429","1.936466","0.000000","0.006000","0.000000","0.000000","0.000000","12.895791","2.699406","2.393255","2.552973","2.094065","0.000000","0.000000","0.000000","21.00","0.00","9.00","3.00","5.534835","4.329721","0.000000","0.000000"
"025-000004580","856","025","Department of Housing and Urban Development","Next Generation Management System","11.484037","0.000000","0.000000","0.000000","24.171750","24.889336","17.807809","9.062144","0.000000","0.000000","0.000000","0.000000","0.815958","0.609279","0.558962","4.498930","0.000000","0.000000","0.000000","0.000000","0.00","0.00","26.00","14.00","25.498615","18.366771","0.000000","0.000000"
"025-000004320","857","025","Department of Housing and Urban Development","Analytical Services","0.856800","0.000000","0.000000","0.000000","4.076373","0.242993","5.727741","0.000000","0.000000","0.000000","0.000000","0.000000","3.256563","2.232906","4.554063","1.932950","0.359295","0.000000","0.000000","0.000000","13.00","3.00","9.00","2.00","2.475899","10.281804","0.000000","0.000000"
"025-000004520","885","025","Department of Housing and Urban Development","Human Resources Automated Services","8.180009","0.000000","0.000000","0.000000","4.880769","9.313077","2.229629","0.000000","0.000000","0.000000","0.000000","0.000000","6.618401","0.569372","2.275775","1.400882","0.177385","0.000000","0.000000","0.000000","26.00","0.00","2.00","2.00","9.882449","4.505404","0.000000","0.000000"
"010-000000017","642","010","Department of the Interior","BIA - Facilities Management Information System (FMIS)","0.000000","0.000000","0.000000","0.000000","1.230000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","20.486187","1.008000","1.008000","0.500000","1.800000","0.360000","0.360000","0.360000","24.00","3.00","3.00","3.00","0.000000","1.368000","0.000000","0.000000"
"010-000000062","643","010","Department of the Interior","BIA - Integrated Records Management System (IRMS)","0.000000","0.000000","0.000000","0.000000","0.982000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","24.831210","0.876173","0.855701","0.167125","0.000000","0.030000","0.030000","0.015000","0.00","1.00","1.00","1.00","0.906173","0.885701","0.000000","0.000000"
"010-000000070","645","010","Department of the Interior","BIA - National Irrigation Information Management System (NIIMS)","0.000000","0.000000","0.000000","0.000000","0.000000","1.285419","0.100000","0.210000","0.000000","0.000000","0.000000","0.000000","17.477785","1.510000","0.930000","0.630000","0.010500","0.316915","0.326422","0.336215","1.00","4.00","4.00","4.00","1.602334","1.356422","106.100000","0.000000"
"010-000000077","646","010","Department of the Interior","BIA - Trust Asset Accounting Management System (TAAMS)","3.200000","0.000000","0.000000","0.000000","35.001971","0.200100","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","84.454116","6.740194","6.797572","7.024046","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","-0.387706","6.797572","-5.300000","0.000000"
"010-000000083","647","010","Department of the Interior","BIE - Native American Student Information System (NASIS)","0.240000","0.000000","0.000000","0.000000","5.780000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.870474","1.224090","1.327865","1.327865","0.310000","0.413780","0.320000","0.320000","4.00","4.00","4.00","4.00","0.012870","1.647865","0.800000","0.000000"
"010-000000086","649","010","Department of the Interior","BLM - Automated Fluid Mineral Support System (AFMSS)","0.213000","0.000000","0.000000","0.000000","2.900000","1.500000","1.545000","1.591350","1.150000","0.000000","0.000000","0.000000","11.143000","0.781000","0.804430","0.828563","2.976000","0.110100","0.125127","0.128880","6.00","1.00","1.00","1.00","0.000000","2.474557","0.000000","0.000000"
"010-000000094","650","010","Department of the Interior","BLM - Collections and Billings System (CBS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","29.805000","1.157000","0.990000","1.020000","8.341000","1.213000","1.130000","1.163000","18.00","9.00","9.00","9.00","0.000000","2.120000","0.000000","0.000000"
"010-000000116","651","010","Department of the Interior","BLM - Incident Qualifications and Certification System (IQCS)","0.525000","0.000000","0.000000","0.000000","5.943000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.044000","0.490000","1.161300","0.787600","2.281000","0.442000","0.889000","0.896000","8.00","4.00","7.00","7.00","0.000000","2.050300","0.000000","0.000000"
"010-000000156","652","010","Department of the Interior","BLM - IT Support for Resources and Mineral Land Use Planning (ePlanning)","1.900000","0.000000","0.000000","0.000000","10.231000","0.000000","0.000000","0.000000","1.776000","0.000000","0.000000","0.000000","8.132000","2.385000","2.456550","2.530246","0.762000","0.352775","0.375081","0.386334","6.00","2.00","2.00","3.00","0.000000","2.831631","0.000000","0.000000"
"010-000000158","653","010","Department of the Interior","BLM - Legacy Rehost (LR2000)","0.100000","0.000000","0.000000","0.000000","6.170000","0.000000","0.000000","0.000000","2.950000","0.000000","0.000000","0.000000","12.261000","1.343000","1.349200","1.385177","8.035000","0.665000","0.796190","0.820075","15.00","6.00","7.00","7.00","0.000000","2.145390","0.000000","0.000000"
"010-000000295","655","010","Department of the Interior","BOR1-PABS (Program and Budget System)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","9.784300","0.420700","0.721000","0.721000","6.207900","0.240800","0.387000","0.387000","20.00","2.00","2.00","2.00","-0.446500","1.108000","-40.300000","0.000000"
"010-000000299","656","010","Department of the Interior","BOR1-RMSS (Reclamation Mission Support Services)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","121.623000","4.427000","4.603000","4.603000","196.151000","11.830000","15.854000","16.140000","1857.00","125.00","125.00","125.00","-26.254000","20.457000","-61.800000","0.000000"
"010-000000987","657","010","Department of the Interior","USGS - HAZ - Advanced National Seismic System (ANSS)","1.972000","0.000000","0.000000","0.000000","43.605000","0.000000","0.000000","0.000000","1.410000","0.000000","0.000000","0.000000","48.454000","1.882000","1.761000","1.656000","0.000000","6.379000","6.500000","6.600000","391.00","46.00","46.00","46.00","0.000000","8.261000","0.000000","0.000000"
"010-000001000","658","010","Department of the Interior","USGS - AEI - Enterprise Web (EWEB)","4.780000","0.000000","0.000000","0.000000","3.246000","0.000000","0.000000","0.000000","1.206000","0.000000","0.000000","0.000000","7.754000","1.579700","1.579700","1.579700","8.992000","1.166852","1.166852","1.166852","37.00","8.00","8.00","7.00","0.000002","0.000002","0.000000","0.000000"
"010-000001049","666","010","Department of the Interior","USGS - WAT - National Water Information System (NWIS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","59.741000","1.957000","1.870000","1.834000","53.179000","5.643000","5.730000","5.766000","440.00","39.00","38.00","41.00","0.000000","7.600000","0.000000","0.000000"
"010-000001050","667","010","Department of the Interior","USGS - CSS - TNM Reengineering Project","0.077000","0.000000","0.000000","0.000000","1.100000","0.142980","0.142980","0.142980","31.401000","0.032020","0.032020","0.032020","16.181000","2.839000","2.839000","2.839000","30.292000","1.815000","1.815000","1.815000","18.00","9.00","9.00","9.00","0.000000","4.829000","0.000000","0.000000"
"010-000000308","670","010","Department of the Interior","DOI - Consolidated Financial Statement (CFS) System","0.030000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.166595","0.575910","0.595610","1.104990","4.248198","0.762290","0.748690","0.152490","21.00","3.00","3.00","3.00","-0.012728","1.344300","-0.900000","0.000000"
"010-000000315","672","010","Department of the Interior","DOI - Federal Financial System (FFS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","118.910600","11.697090","11.518570","6.526230","70.245000","7.247910","4.920530","2.407670","597.00","33.00","20.00","14.00","0.000000","16.439100","0.000000","0.000000"
"010-000000316","673","010","Department of the Interior","DOI - Financial and Business Management System (FBMS)","55.487400","2.477000","1.848000","2.150000","217.448900","35.147000","29.786000","3.965000","61.684400","24.076000","19.690000","8.169000","113.852700","32.172000","38.663000","57.857000","33.660900","7.737900","10.966850","13.725000","644.00","226.00","204.00","165.00","14.617500","100.953850","16.800000","0.000000"
"010-000000319","674","010","Department of the Interior","DOI - Incident Management, Analysis, and Reporting System (IMARS)","2.433000","0.000000","0.000000","0.000000","35.316709","2.059207","0.000000","0.000000","0.000000","1.403320","0.000000","0.000000","3.618000","0.000000","1.904682","1.942778","3.350000","0.000000","1.496537","1.526467","59.00","8.00","8.00","8.00","0.000000","3.401219","0.000000","0.000000"
"010-000000365","675","010","Department of the Interior","DOI - Interior Department Electronic Acquisition System (IDEAS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","39.427900","1.583125","0.929249","0.303849","27.171900","1.110185","1.078900","0.051800","150.00","4.00","3.00","1.00","-0.559990","2.008149","-17.200000","0.000000"
"010-000000368","676","010","Department of the Interior","DOI - National Fire Plan Operations and Reporting System (NFPORS)","0.355000","0.000000","0.000000","0.000000","2.794300","0.358800","0.320000","0.320000","0.927000","0.060000","0.060000","0.060000","4.330400","0.258400","0.313200","0.420000","0.660000","0.060000","0.060000","0.060000","11.00","1.00","1.00","1.00","0.000000","0.753200","0.000000","0.000000"
"010-000000554","679","010","Department of the Interior","NPS - NPS.gov Internet/Intranet Portal (formerly ParkNet)","0.716000","0.000000","0.000000","0.000000","3.427500","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.630500","1.337000","1.337000","1.337000","5.474000","0.850000","0.850000","0.850000","64.00","9.00","8.00","9.00","-2.213000","2.187000","-50.300000","0.000000"
"010-000000703","681","010","Department of the Interior","OST - Accounting Reconciliation Tool (ART)","3.049000","0.000000","0.000000","0.000000","3.941000","0.000000","0.000000","0.000000","0.123000","0.000000","0.000000","0.000000","18.470000","3.060000","3.056000","3.269000","1.323000","0.203000","0.207000","0.212000","13.00","2.00","2.00","2.00","0.000000","3.263000","0.000000","0.000000"
"010-999991141","685","010","Department of the Interior","DOI - IBC FMLoB Shared Service Provider","0.000000","0.000000","0.000000","0.000000","1.245000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","132.903400","22.713440","10.500000","7.371620","38.950000","5.286560","3.700000","3.728380","379.00","27.00","20.00","19.00","3.117000","14.200000","12.500000","0.000000"
"010-999991241","687","010","Department of the Interior","DOI - IBC Shared Service Center (HRLOB)","5.600000","0.000000","0.000000","0.000000","36.470400","0.000000","0.000000","0.000000","2.375400","0.000000","0.000000","0.000000","311.186905","44.495137","47.700338","50.384080","371.371905","43.529274","46.780983","50.150971","4021.00","455.00","466.00","466.00","6.550871","94.481321","8.000000","0.000000"
"010-000000710","688","010","Department of the Interior","OS-ONRR - Minerals Revenue Management Support System (MRMSS)","0.000000","0.000000","0.000000","0.000000","10.440000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","134.201000","17.963000","18.000000","15.050000","2.448000","4.495000","5.000000","5.000000","16.00","30.00","30.00","30.00","0.000000","23.000000","0.000000","0.000000"
"010-000000553","691","010","Department of the Interior","NPS - National Fee Collection Point of Sale (POS) System","0.978075","0.000000","0.000000","0.000000","2.359084","0.000000","0.000000","0.000000","0.812947","0.000000","0.000000","0.000000","0.202534","1.001750","0.790881","0.871960","0.111517","0.216354","0.106800","0.110005","10.00","2.00","2.00","2.00","0.613156","0.897681","101.400000","0.000000"
"010-000000934","693","010","Department of the Interior","OST - Trust Funds Accounting System (TFAS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","175.973323","16.650890","17.244890","17.831890","1.667719","0.200000","0.225000","0.225000","28.00","4.00","4.00","4.00","0.003890","17.469890","0.000000","0.000000"
"010-000000287","783","010","Department of the Interior","BOR1-CRSP SCADA (Colorado River Storage Project Supervisory Control and Data Acquisition System)","1.000000","0.000000","0.000000","0.000000","2.570000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.367605","0.106000","0.273000","0.287000","3.642000","0.571000","0.419000","0.440000","20.00","4.00","4.00","4.00","0.018000","0.692000","2.700000","0.000000"
"010-000000288","784","010","Department of the Interior","BOR1-CVACS (Central Valley Automated Control System)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.932600","0.540000","0.824000","0.713000","11.411000","1.614000","1.700000","1.751000","69.00","9.00","9.00","9.00","0.144000","2.524000","7.200000","0.000000"
"010-000000292","785","010","Department of the Interior","BOR1-GCPO SCADA (Grand Coulee Power Office Supervisory Control and Data Acquisition System)","0.635000","0.000000","0.000000","0.000000","20.233300","1.901000","1.675000","1.231000","8.690600","6.154000","5.731000","4.917000","4.938300","0.508400","0.869000","0.971000","7.882000","0.825000","1.300000","1.300000","132.00","44.00","40.00","38.00","0.169676","9.575000","1.800000","0.000000"
"010-000000294","786","010","Department of the Interior","BOR1-LCDCSS (Lower Colorado Dams Control Systems and Services)","0.630000","0.000000","0.000000","0.000000","8.037000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.524366","0.238000","0.163000","0.150000","4.941000","0.485000","0.518000","0.533000","40.00","6.00","6.00","6.00","-0.017000","0.681000","-2.300000","0.000000"
"010-000000363","787","010","Department of the Interior","DOI - Integrated Reporting of Wildland-Fire Information (iRWIn)","0.900000","1.500000","0.355000","0.200000","0.300000","0.000000","2.320000","2.425000","0.300000","0.000000","0.325000","0.375000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.00","2.00","2.00","2.00","-1.500000","3.000000","-50.000000","0.000000"
"010-000001047","835","010","Department of the Interior","USGS - CLU - Land Satellites Data System (LSDS)","0.000000","0.000000","0.000000","0.000000","13.372000","11.855000","6.738000","0.000000","0.828000","0.705000","0.705000","0.000000","5.070000","5.764000","10.394000","11.090000","0.230000","0.576000","0.576000","1.281000","7.00","7.00","7.00","7.00","-0.600000","0.000000","-3.100000","0.000000"
"010-000000279","850","010","Department of the Interior","BOR1-CARMA (Capital Asset and Resource Management Application)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.401940","0.559000","0.656000","0.717000","0.606496","0.313000","0.500000","0.486000","4.00","2.00","2.00","2.00","-0.240000","1.156000","-21.600000","0.000000"
"010-000000578","851","010","Department of the Interior","NPS - PPFL - Enterprise Facility Management Software System","0.135000","0.000000","0.000000","0.029000","0.832000","0.719000","0.227000","0.557000","0.000000","0.000000","0.000000","0.000000","12.707000","7.101000","8.889000","9.675000","2.176000","1.111000","1.156000","1.202000","18.00","9.00","9.00","9.00","0.000300","10.272000","0.000000","0.000000"
"010-000000226","854","010","Department of the Interior","BSEE - Technical Information Management System (TIMS)","0.150000","0.225000","0.000000","0.000000","3.841000","2.441000","1.208000","0.656000","0.365000","0.461000","0.237000","0.199000","37.176000","10.893000","10.782000","11.159000","10.848000","2.792000","2.848000","3.418000","118.00","30.00","30.00","30.00","5.062000","15.075000","43.100000","0.000000"
"010-000000355","862","010","Department of the Interior","DOI - Infrastructure - Security Management","6.026000","0.009000","0.000000","0.000000","6.348000","0.501600","0.000000","0.439670","0.000000","0.000000","0.000000","0.000000","232.112400","44.246025","47.477448","44.629635","74.570051","21.349903","21.464012","21.872971","692.00","218.00","208.00","206.00","23.262820","68.941460","54.300000","0.000000"
"010-000000330","864","010","Department of the Interior","DOI - Infrastructure - End User Support","4.360000","0.410700","0.156099","0.053000","23.261180","4.925000","6.496900","4.835585","0.160000","0.599000","0.578000","0.586000","587.099681","108.366521","105.758606","108.536106","202.494540","52.605382","53.196792","52.693411","3585.00","284.00","273.00","270.00","36.128766","166.186397","27.600000","0.000000"
"010-000000338","865","010","Department of the Interior","DOI - Infrastructure - IT Infrastructure Management Enabling Capabilities","0.185000","0.007000","0.005000","0.005000","2.332823","0.523000","0.333000","0.291000","0.980900","0.005000","0.002000","0.000000","89.089192","17.151187","18.207467","19.192539","82.645501","24.502231","20.753985","20.905757","855.00","120.00","120.00","121.00","21.109264","39.301452","100.100000","0.000000"
"010-000000357","866","010","Department of the Interior","DOI - Infrastructure - Telecommunications","0.306000","0.085000","0.028000","0.338000","156.095200","5.386012","3.415700","3.045224","18.758000","0.006000","0.004000","0.000000","830.717018","144.330983","145.375829","142.587250","215.811736","39.020399","39.555282","39.636977","3170.00","473.00","470.00","470.00","74.066530","188.378811","64.500000","0.000000"
"010-000000342","868","010","Department of the Interior","DOI - Infrastructure - Mainframe / Server Support","0.897000","0.360000","0.320000","0.060000","16.084300","0.069000","4.805000","0.129000","0.567000","0.287000","0.140000","0.131000","639.606129","104.021849","106.128519","104.181214","82.811663","18.496815","19.398988","18.855470","857.00","85.00","84.00","84.00","17.956921","130.792507","17.100000","0.000000"
"010-000000310","935","010","Department of the Interior","DOI - Enterprise Facilities Maintenance &amp; Management System (FMMS)","0.030000","0.020000","0.015000","0.015000","0.119000","2.834000","2.000000","3.500000","0.049000","0.190000","0.150000","0.145000","2.241000","2.018000","2.863000","2.897000","0.775000","0.868300","1.074000","1.104000","5.00","6.00","15.00","15.00","0.374400","6.102000","6.700000","0.000000"
"010-999991481","1197","010","Department of the Interior","DOI - Geospatial Platform and Shared Services","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.395000","1.103000","0.000000","0.000000","0.086400","0.143200","0.000000","0.000000","0.953000","1.229400","0.000000","0.000000","0.356700","0.404500","0.00","0.00","3.00","6.00","0.000000","1.791100","0.000000","0.000000"
"011-000001126","426","011","Department of Justice","JMD Unified Financial Management System (UFMS)","111.586826","9.337555","8.805284","9.082443","183.348041","7.044284","21.287967","8.751519","18.408219","3.215122","3.521003","3.624833","62.052682","43.192858","34.124955","30.590190","4.062517","3.646221","4.807820","6.165973","191.00","45.00","39.00","34.00","-12.375663","72.547029","-15.700000","0.000000"
"011-000003372","429","011","Department of Justice","FBI Data Integration and Visualization System (DIVS)","0.466000","0.375000","0.250000","0.250000","83.341000","11.144000","4.794000","0.000000","8.487000","0.692000","0.713000","0.184000","119.515000","35.260000","44.621000","49.415000","8.742200","4.499000","6.594000","7.343000","106.00","30.00","41.00","41.00","-7.069000","-3.041000","-12.000000","-5.100000"
"011-000002503","430","011","Department of Justice","FBI Digital Collection","14.729000","0.000000","0.000000","0.000000","168.950000","14.159000","0.000000","0.000000","17.065000","0.916000","0.000000","0.000000","205.188000","26.224000","39.738000","40.152000","20.031000","4.869000","5.901000","6.019000","121.00","41.00","41.00","41.00","2.922000","9.018000","6.800000","24.600000"
"011-000003373","432","011","Department of Justice","FBI Guardian","2.163000","0.000000","0.000000","0.000000","23.238000","2.776000","2.959000","3.148000","5.180000","0.000000","0.000000","0.000000","0.000000","6.920000","6.510000","6.740000","0.000000","0.100000","0.100000","0.100000","15.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"011-000003024","434","011","Department of Justice","FBI Law Enforcement National Data Exchange Program (NDEx)","2.475000","0.000000","0.000000","0.000000","272.872000","1.658000","6.588000","0.393000","20.820000","0.097000","0.506000","0.039000","57.838000","34.625000","21.017000","21.248000","5.073000","2.016000","1.615000","2.113000","294.00","19.00","19.00","19.00","-3.885000","-21.264000","-9.200000","-41.700000"
"011-000002016","435","011","Department of Justice","FBI Law Enforcement Online (LEO)","3.507000","0.000000","0.000000","0.000000","52.060000","1.816000","0.390000","0.000000","11.626612","0.240629","0.063468","0.000000","149.300000","15.889000","14.081000","14.667000","33.077388","2.105371","2.291532","2.390000","478.00","23.00","23.00","23.00","-3.452000","-7.462000","-14.700000","-30.700000"
"011-000002616","437","011","Department of Justice","FBI National Instant Criminal Background Check System (NICS)","5.838000","0.000000","0.000000","0.000000","105.809000","17.334268","21.920922","16.556245","230.690541","2.145351","2.371578","2.252149","85.782000","6.622705","5.596027","5.652060","138.327459","0.819649","0.605422","0.768851","5826.00","30.00","30.00","30.00","-12.099027","7.619949","-31.000000","33.300000"
"011-000003245","440","011","Department of Justice","FBI Prevention of Information Technology Obsolescence (PITO)","12.720000","0.350000","0.360000","0.370800","232.045000","10.871963","0.000000","0.000000","6.703000","0.300946","0.312984","0.000000","23.919000","6.220825","6.491470","6.545214","4.394000","1.061690","1.104157","1.473827","72.00","9.00","9.00","9.00","10.621963","-0.260156","129.800000","-3.100000"
"011-000003211","441","011","Department of Justice","FBI SENTINEL","4.349000","0.000000","0.000000","0.000000","370.342000","14.217000","0.000000","0.000000","26.838000","1.860000","0.000000","0.000000","62.135000","30.447000","29.264000","29.264000","0.000000","0.000000","0.988000","1.022000","39.00","6.00","6.00","6.00","0.447000","-1.690000","1.000000","-5.300000"
"011-000003177","442","011","Department of Justice","FBI Terrorist Screening System (TSS)","60.560000","2.515000","2.515000","2.515000","126.485000","18.231000","17.668000","17.185000","2.475000","0.737000","1.053000","1.064000","90.760000","16.467000","18.365000","18.222000","5.673000","0.614000","0.727000","0.734000","66.00","14.00","17.00","17.00","-5.088000","-5.583000","-11.700000","-12.200000"
"011-000002909","443","011","Department of Justice","FBI Top Secret/Sensitive Compartmented Information Operational Network (SCION)","40.504000","3.750000","3.937000","4.133000","163.325000","22.570000","23.703000","24.888000","0.781000","0.150000","0.157000","0.164000","77.878000","11.250000","11.812000","12.402000","2.807000","0.226000","0.237000","0.248000","21.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"011-000002501","858","011","Department of Justice","FBI Combined DNA Index System (CODIS)","2.925637","0.500000","0.000000","0.000000","107.000000","0.943000","0.000000","0.000000","2.965000","0.312000","0.000000","0.000000","52.867000","14.833944","14.950700","14.045781","3.521000","2.186000","1.812136","1.866500","85.00","14.00","14.00","14.00","-1.115056","6.561836","-5.600000","64.300000"
"011-000002916","859","011","Department of Justice","FBI Data Centers","0.000000","0.575000","0.809000","0.000000","59.467000","3.898000","2.961000","2.235000","9.415000","3.654000","0.956000","0.995000","151.819000","43.474000","45.384000","47.485000","30.861000","5.481000","8.608000","8.953000","307.00","70.00","71.00","71.00","0.000000","0.001000","0.000000","0.000000"
